id,codigo_curriculo,codigo_ingresso,periodo_ingresso,forma_ingresso,codigo_evasao,forma_evasao,periodo_evasao,evadiu_periodo,forma_saida,acao_afirmativa,tipo_reserva_vagas,forma_reserva_vagas,sexo,codigo_cor,nome_cor,idade_ingresso,idade_evasao,tipo_ensino_medio,ensino_medio,apv_media_geral
L213423,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1996.2,12,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,579
F358958,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1995.2,10,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,594
K339359,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1997.1,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,26,NA,Não informado,615
H325763,1990,1,1991.1,VESTIBULAR,5,CANCELAMENTO DE MATRICULA,1998.2,16,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,28,NA,Não informado,729
T109567,1990,1,1991.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1993.1,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,24,NA,Não informado,616
P309862,1990,1,1991.1,VESTIBULAR,1,GRADUADO,2001.2,22,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,28,NA,Não informado,719
X132473,1990,1,1991.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1992.2,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,22,NA,Não informado,601
A374546,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.1,8,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,24,NA,Não informado,497
O270316,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1989.1,22,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,34,NA,Não informado,475
T193071,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23,NA,Não informado,607
H381159,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1982.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,511
C217799,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,619
P319444,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1985.2,15,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,25,NA,Não informado,619
R309270,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1998.2,10,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,26,NA,Não informado,617
O043114,1990,1,1994.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1997.1,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,617
Q247043,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1999.1,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,613
J346815,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1995.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,660
G071851,1990,1,1991.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1996.2,12,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,25,NA,Não informado,641
I009577,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1994.1,7,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,603
W010278,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1996.1,11,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,25,NA,Não informado,600
Z304666,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1997.1,13,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24,NA,Não informado,656
C084976,1990,1,1991.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1991.2,2,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,17,NA,Não informado,706
U200681,1990,1,1991.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1992.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,19,NA,Não informado,652
G227043,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1995.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,791
R094727,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1995.2,10,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,694
X131461,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2000.1,17,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,26,NA,Não informado,594
G291573,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1999.1,15,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,26,NA,Não informado,595
W208755,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,596
J386881,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1996.1,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,NA
W171758,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1997.2,12,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,594
O218602,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,26,NA,Não informado,618
R235978,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1996.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,661
L167746,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1995.2,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,23,NA,Não informado,615
Q066727,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1992.2,2,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,19,NA,Não informado,682
Z156575,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1995.2,8,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,621
Q261673,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1996.2,10,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,612
Y377848,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,661
R094691,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1988.2,23,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,29,NA,Não informado,537
T006526,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1981.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,26,NA,Não informado,538
Z042680,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1981.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,541
E236778,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1990.1,26,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,34,NA,Não informado,557
A089526,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1983.1,12,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,27,NA,Não informado,543
U389262,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1985.2,17,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,27,NA,Não informado,539
I080235,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1982.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,25,30,NA,Não informado,584
G395121,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1983.2,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,24,30,NA,Não informado,539
I210934,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1982.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,574
S166401,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1986.2,19,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,28,NA,Não informado,574
R042477,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1983.2,13,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,27,NA,Não informado,549
J024128,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1981.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,27,NA,Não informado,597
Q349229,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1983.1,12,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,26,NA,Não informado,541
X313301,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1986.1,18,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,31,NA,Não informado,554
A108392,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,5,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,26,28,NA,Não informado,461
A123166,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,22,NA,Não informado,479
C231282,1990,1,1979.2,VESTIBULAR,1,GRADUADO,1985.2,13,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,27,NA,Não informado,553
I073010,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23,NA,Não informado,545
Q366763,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.1,12,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,28,NA,Não informado,NA
A306762,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1992.2,27,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,25,38,NA,Não informado,497
J218774,1990,1,1977.1,VESTIBULAR,1,GRADUADO,1984.1,15,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,26,NA,Não informado,552
V294996,1990,1,1977.1,VESTIBULAR,1,GRADUADO,1983.1,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,25,NA,Não informado,608
X207052,1990,1,1977.1,VESTIBULAR,1,GRADUADO,1982.1,11,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,26,NA,Não informado,NA
O309546,1990,1,1993.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1999.1,13,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24,NA,Não informado,663
X319695,1990,1,1993.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1994.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,24,25,NA,Não informado,680
Y194588,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1996.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,25,NA,Não informado,655
D302747,1990,1,1993.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1994.2,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,19,NA,Não informado,688
Z078355,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1999.1,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,24,NA,Não informado,692
Z236028,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,736
E219379,1990,1,1996.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1999.1,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,24,NA,Não informado,707
N374099,1990,1,1996.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1997.2,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,20,NA,Não informado,687
Y025590,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,687
J236528,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,680
R287597,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,20,NA,Não informado,680
T079917,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,21,NA,Não informado,657
F238956,1990,1,1996.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1999.2,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,24,NA,Não informado,657
Y295971,1990,1,1996.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1998.1,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,24,26,NA,Não informado,655
T174884,1990,1,1996.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1999.1,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,21,NA,Não informado,652
T324243,1990,1,1996.1,VESTIBULAR,1,GRADUADO,2000.1,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,650
Y282835,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,24,NA,Não informado,649
R055736,1990,1,1996.1,VESTIBULAR,1,GRADUADO,2000.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,628
S164864,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1984.1,14,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,26,NA,Não informado,538
F289538,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1982.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,26,NA,Não informado,624
X315996,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,26,NA,Não informado,537
H071152,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.2,11,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,25,NA,Não informado,610
E158583,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1992.1,30,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,37,NA,Não informado,556
C017733,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.1,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,25,NA,Não informado,536
B028583,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.2,11,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,26,NA,Não informado,541
H194628,1990,3,1978.1,CONVENIO PEC-G,1,GRADUADO,1985.2,16,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,27,NA,Não informado,NA
T124727,1990,3,1978.1,CONVENIO PEC-G,4,CANCELAMENTO POR ABANDONO,1981.2,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,25,NA,Não informado,NA
P281271,1990,3,1978.1,CONVENIO PEC-G,1,GRADUADO,1982.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,26,NA,Não informado,NA
S035419,1990,2,1978.1,TRANSFERENCIA,1,GRADUADO,1982.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,26,30,NA,Não informado,NA
B295861,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,25,NA,Não informado,538
K168761,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.2,15,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,25,NA,Não informado,521
T352370,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1987.2,19,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,26,35,NA,Não informado,470
E387151,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1990.2,25,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,32,NA,Não informado,512
D108883,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1982.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,27,NA,Não informado,504
F144982,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23,NA,Não informado,524
P362182,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1986.1,16,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,29,NA,Não informado,476
U326947,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1984.1,12,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,25,31,NA,Não informado,484
X317240,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1997.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,700
W376001,1990,1,1993.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1994.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,21,NA,Não informado,676
C167136,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1997.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,728
I305593,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1996.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,723
Q088422,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1997.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,755
P278152,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1998.2,12,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,683
Z053116,1990,1,1993.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1996.2,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,20,NA,Não informado,667
X079898,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1995.2,6,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,23,NA,Não informado,704
E301061,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1995.2,6,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,24,NA,Não informado,768
R162340,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1997.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,659
T023741,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1998.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,599
B275134,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,610
L301097,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,614
Z216453,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,630
A326836,1990,1,1993.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1994.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,19,NA,Não informado,624
V128228,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1996.2,7,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,28,31,NA,Não informado,630
A012955,1990,1,1980.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1989.1,19,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,29,NA,Não informado,535
N107130,1990,1,1980.1,VESTIBULAR,1,GRADUADO,1986.1,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,24,30,NA,Não informado,548
D375358,1990,1,1980.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.2,12,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,29,34,NA,Não informado,524
N247220,1990,1,1980.1,VESTIBULAR,1,GRADUADO,1983.2,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,24,NA,Não informado,587
D333096,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.1,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,24,NA,Não informado,561
K316437,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,613
E099594,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.1,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,0,0,NA,Não informado,NA
G141551,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1983.2,13,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,33,39,NA,Não informado,532
Z053414,1990,2,1978.1,TRANSFERENCIA,4,CANCELAMENTO POR ABANDONO,1981.2,8,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,25,NA,Não informado,NA
F106874,1990,2,1978.1,TRANSFERENCIA,4,CANCELAMENTO POR ABANDONO,1981.2,8,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,24,27,NA,Não informado,NA
B040241,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,26,NA,Não informado,707
O193448,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.2,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,27,NA,Não informado,511
L341756,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.2,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,455
D087221,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,24,NA,Não informado,500
V090016,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,26,NA,Não informado,473
A115253,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.1,14,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,29,NA,Não informado,499
T071259,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.2,9,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,26,NA,Não informado,485
E223076,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,25,28,NA,Não informado,NA
C344193,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1983.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,28,NA,Não informado,484
W188725,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1983.1,10,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23,NA,Não informado,NA
T061050,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1982.1,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,21,NA,Não informado,770
A169188,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.1,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,26,NA,Não informado,540
C073851,1990,1,1979.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.1,13,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,25,31,NA,Não informado,NA
T061911,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1987.1,16,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,30,NA,Não informado,528
C200484,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,632
C088949,1990,1,1993.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1994.2,3,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,21,NA,Não informado,635
Z134769,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1998.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,628
R076628,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.1,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,636
C119611,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,619
R367859,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,637
B104864,1990,1,1994.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1994.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,17,NA,Não informado,746
E361199,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1997.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,709
D138382,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1997.2,8,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21,NA,Não informado,702
